scientificName,thr_lev2,stressName,thr_lev1,thr_lev1name,thr_lev2name
Bubalus quarlesi,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Hippocampus whitei,9.3,Ecosystem stresses,9,Pollution,Agricultural & forestry effluents
Hippocampus whitei,1.1,Ecosystem stresses,1,Residential & commercial development,Housing & urban areas
Hippocampus whitei,1.2,Ecosystem stresses,1,Residential & commercial development,Commercial & industrial areas
Hippocampus whitei,1.3,Ecosystem stresses,1,Residential & commercial development,Tourism & recreation areas
Hippocampus whitei,9.1,Ecosystem stresses,9,Pollution,Domestic & urban waste water
Anchoa choerostoma,5.4,Species mortality,5,Biological resource use,Fishing & harvesting aquatic resources
Halichoeres socialis,1.2,Ecosystem stresses,1,Residential & commercial development,Commercial & industrial areas
Halichoeres socialis,1.1,Ecosystem stresses,1,Residential & commercial development,Housing & urban areas
Halichoeres socialis,1.3,Ecosystem stresses,1,Residential & commercial development,Tourism & recreation areas
Halichoeres socialis,8.2,Species mortality,8,"Invasive & other problematic species, genes & diseases",Problematic native species/diseases
Tylototriton notialis,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Tylototriton notialis,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Tylototriton notialis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Rhacophorus helenae,5.1,Ecosystem stresses,5,Biological resource use,Hunting & collecting terrestrial animals
Rhacophorus helenae,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Rhacophorus helenae,5.1,Species disturbance,5,Biological resource use,Hunting & collecting terrestrial animals
Rhacophorus helenae,5.1,Indirect species effects,5,Biological resource use,Hunting & collecting terrestrial animals
Rhacophorus helenae,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Rhacophorus helenae,2.3,Species mortality,2,Agriculture & aquaculture,Livestock farming & ranching
Rhacophorus helenae,2.3,Species disturbance,2,Agriculture & aquaculture,Livestock farming & ranching
Rhacophorus helenae,5.2,Ecosystem stresses,5,Biological resource use,Gathering terrestrial plants
Rhacophorus helenae,5.2,Species disturbance,5,Biological resource use,Gathering terrestrial plants
Rhacophorus helenae,5.2,Indirect species effects,5,Biological resource use,Gathering terrestrial plants
Tylototriton ziegleri,5.1,Ecosystem stresses,5,Biological resource use,Hunting & collecting terrestrial animals
Tylototriton ziegleri,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Tylototriton ziegleri,5.1,Species disturbance,5,Biological resource use,Hunting & collecting terrestrial animals
Tylototriton ziegleri,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Leptobrachium rakhinensis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Leptobrachium rakhinensis,2.1,Species mortality,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Leptobrachium rakhinensis,2.1,Species disturbance,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Feihyla samkosensis,4.1,Ecosystem stresses,4,Transportation & service corridors,Roads & railroads
Feihyla samkosensis,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Feihyla samkosensis,5.3,Species mortality,5,Biological resource use,Logging & wood harvesting
Feihyla samkosensis,5.3,Species disturbance,5,Biological resource use,Logging & wood harvesting
Feihyla samkosensis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Feihyla samkosensis,8.4,Species mortality,8,"Invasive & other problematic species, genes & diseases",Problematic species/diseases of unknown origin
Laotriton laoensis,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Laotriton laoensis,4.1,Ecosystem stresses,4,Transportation & service corridors,Roads & railroads
Laotriton laoensis,4.1,Species disturbance,4,Transportation & service corridors,Roads & railroads
Laotriton laoensis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Laotriton laoensis,2.1,Species disturbance,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Laotriton laoensis,2.1,Indirect species effects,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Bradypus torquatus,2.2,Ecosystem stresses,2,Agriculture & aquaculture,Wood & pulp plantations
Bradypus torquatus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Bradypus torquatus,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Bradypus torquatus,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Bradypus torquatus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Bradypus torquatus,4.1,Species mortality,4,Transportation & service corridors,Roads & railroads
Myrmecophaga tridactyla,1.1,Ecosystem stresses,1,Residential & commercial development,Housing & urban areas
Myrmecophaga tridactyla,4.1,Species mortality,4,Transportation & service corridors,Roads & railroads
Myrmecophaga tridactyla,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Myrmecophaga tridactyla,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Myrmecophaga tridactyla,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Myrmecophaga tridactyla,7.1,Species mortality,7,Natural system modifications,Fire & fire suppression
Priodontes maximus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Priodontes maximus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Priodontes maximus,2.2,Ecosystem stresses,2,Agriculture & aquaculture,Wood & pulp plantations
Priodontes maximus,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Tolypeutes tricinctus,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Tolypeutes tricinctus,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Tolypeutes tricinctus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Tolypeutes tricinctus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Bradypus pygmaeus,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Bradypus pygmaeus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Bradypus pygmaeus,1.3,Ecosystem stresses,1,Residential & commercial development,Tourism & recreation areas
Brookesia minima,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Brookesia minima,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Brookesia tristis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Trioceros laterispinis,2.2,Ecosystem stresses,2,Agriculture & aquaculture,Wood & pulp plantations
Trioceros laterispinis,2.2,Species disturbance,2,Agriculture & aquaculture,Wood & pulp plantations
Trioceros laterispinis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Trioceros laterispinis,2.1,Species disturbance,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Rhampholeon marshalli,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Rhampholeon marshalli,2.1,Species disturbance,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Rhampholeon marshalli,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Rhampholeon marshalli,5.3,Species disturbance,5,Biological resource use,Logging & wood harvesting
Rhampholeon spinosus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Rhampholeon spinosus,2.1,Species disturbance,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Rhampholeon spinosus,2.2,Ecosystem stresses,2,Agriculture & aquaculture,Wood & pulp plantations
Rhampholeon spinosus,2.2,Species disturbance,2,Agriculture & aquaculture,Wood & pulp plantations
Rhampholeon spinosus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Capensibufo rosei,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Capensibufo rosei,6.1,Ecosystem stresses,6,Human intrusions & disturbance,Recreational activities
Capensibufo rosei,6.1,Species disturbance,6,Human intrusions & disturbance,Recreational activities
Capensibufo rosei,7.3,Ecosystem stresses,7,Natural system modifications,Other ecosystem modifications
Acharagma aguirreanum,5.2,Species mortality,5,Biological resource use,Gathering terrestrial plants
Hyperolius inyangae,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Hyperolius inyangae,1.1,Ecosystem stresses,1,Residential & commercial development,Housing & urban areas
Hyperolius inyangae,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Ololygon muriciensis,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Ololygon muriciensis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Ololygon muriciensis,5.2,Ecosystem stresses,5,Biological resource use,Gathering terrestrial plants
Ololygon skuki,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Ololygon skuki,1.1,Ecosystem stresses,1,Residential & commercial development,Housing & urban areas
Theloderma bambusicolum,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Theloderma nebulosum,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Theloderma palliatum,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Theloderma palliatum,5.1,Species disturbance,5,Biological resource use,Hunting & collecting terrestrial animals
Theloderma palliatum,2.4,Ecosystem stresses,2,Agriculture & aquaculture,Marine & freshwater aquaculture
Theloderma palliatum,2.4,Species mortality,2,Agriculture & aquaculture,Marine & freshwater aquaculture
Theloderma palliatum,2.4,Species disturbance,2,Agriculture & aquaculture,Marine & freshwater aquaculture
Theloderma palliatum,2.4,Indirect species effects,2,Agriculture & aquaculture,Marine & freshwater aquaculture
Theloderma palliatum,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Theloderma palliatum,5.3,Species mortality,5,Biological resource use,Logging & wood harvesting
Theloderma palliatum,5.3,Species disturbance,5,Biological resource use,Logging & wood harvesting
Theloderma palliatum,5.3,Indirect species effects,5,Biological resource use,Logging & wood harvesting
Theloderma palliatum,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Theloderma palliatum,2.1,Species mortality,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Theloderma palliatum,2.1,Species disturbance,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Theloderma palliatum,2.1,Indirect species effects,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Rhacophorus spelaeus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Rhacophorus spelaeus,3.2,Ecosystem stresses,3,Energy production & mining,Mining & quarrying
Rhacophorus spelaeus,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Rhacophorus spelaeus,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Rhacophorus marmoridorsum,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Gracixalus quangi,1.1,Ecosystem stresses,1,Residential & commercial development,Housing & urban areas
Gracixalus quangi,1.1,Species disturbance,1,Residential & commercial development,Housing & urban areas
Gracixalus quangi,1.1,Indirect species effects,1,Residential & commercial development,Housing & urban areas
Gracixalus quangi,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Odorrana yentuensis,3.2,Ecosystem stresses,3,Energy production & mining,Mining & quarrying
Odorrana yentuensis,3.2,Species mortality,3,Energy production & mining,Mining & quarrying
Odorrana yentuensis,3.2,Species disturbance,3,Energy production & mining,Mining & quarrying
Odorrana yentuensis,3.2,Indirect species effects,3,Energy production & mining,Mining & quarrying
Odorrana yentuensis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Odorrana yentuensis,2.1,Species disturbance,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Odorrana yentuensis,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Odorrana yentuensis,5.3,Species disturbance,5,Biological resource use,Logging & wood harvesting
Megophrys damrei,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Megophrys damrei,2.1,Species disturbance,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Megophrys damrei,4.1,Ecosystem stresses,4,Transportation & service corridors,Roads & railroads
