assessmentId,internalTaxonId,scientificName,code,name,note
155464885,22696048,Aquila heliaca,2.1,Site/area management,"*Implement beneficial forestry policies.

</P>"
155464885,22696048,Aquila heliaca,2.1,Site/area management," *Reduce mortality from power-lines. 
</P>"
155464885,22696048,Aquila heliaca,2.1,Site/area management," *Maintain large trees in open land and protect old slope woodland<SUP>4</SUP>. 
</P>"
155464885,22696048,Aquila heliaca,2.1,Site/area management," *Increase availability of prey species. 

</P>"
155464885,22696048,Aquila heliaca,5.1.4,Scale unspecified,"*Improve protection of species and sites. 

</P>"
155464885,22696048,Aquila heliaca,4.3,Awareness & communications,"*Raise public awareness.

</P>"
155464885,22696048,Aquila heliaca,1.1,Site/area protection,"*Improve protection of species and sites. 

</P>"
155464885,22696048,Aquila heliaca,3.1.2,Trade management,"*Prevent mortality from nest robbing, illegal trade and poisoning. 
</P>"
155464885,22696048,Aquila heliaca,3.1.1,Harvest management,"*Prevent mortality from nest robbing, illegal trade and poisoning. 

</P>"
155467793,22682464,Rhinoplax vigil,6.1,Linked enterprises & livelihood alternatives,Support livelihoods in forest communities to reduce incentive to poach.
155467793,22682464,Rhinoplax vigil,5.4.2,National level,"Enforce legislation to prevent illegal trade. Investigate legislation related to Helmeted Hornbill, lobby for the implementation of CITES Resolution 17.11 and compile an inventory of existing stockpiles and confiscated specimens in each country."
155467793,22682464,Rhinoplax vigil,5.4.1,International level,"Enforce legislation to prevent illegal trade.  Identify relevant stakeholders and share information between states, investigate discrepancies in legislation between states and improve cross-border law enforcement.  

"
155467793,22682464,Rhinoplax vigil,1.1,Site/area protection,"Campaign for the protection of remaining tracts of lowland forest throughout the range.

</P>"
155471956,22734661,Scytalopus rodriguezi,2.1,Site/area management,"Protected the dwindling area of forest within the Merenberg Reserve.
</P>"
155471956,22734661,Scytalopus rodriguezi,1.2,Resource & habitat protection,"Facilitate ecotourism development within the species's range.
</P>"
155471956,22734661,Scytalopus rodriguezi,5.1.3,Sub-national level,"Lobby local and national government to award the area Important bird Area status.
</P>"
155473011,22716137,Spelaeornis longicaudatus,2.1,Site/area management,"Ensure strong regulation of any further large-scale montane timber extraction operating within its range. 

</P>"
155473011,22716137,Spelaeornis longicaudatus,4.3,Awareness & communications,"Conduct widespread conservation awareness initiatives in hill and mountain communities, aimed at reducing shifting agriculture and promoting sustainable exploitation of natural resources.

</P>"
155473011,22716137,Spelaeornis longicaudatus,1.1,Site/area protection,"Establish protected areas around any sites supporting populations found in future surveys (most likely in the Khasi Hills, potentially near Cherrapunji [P. Singh via T. Price in litt. 2016]), and link to existing reserves where appropriate. 
</P>"
155473409,22723537,Sporophila maximiliani,5.2,Policies and regulations,"Regulate the capture of the species as a cagebird. 
</P>"
155473754,22680358,Aythya ferina,2.2,Invasive/problematic species control,NA
155473754,22680358,Aythya ferina,2.1,Site/area management,NA
155473754,22680358,Aythya ferina,5.4.2,National level,NA
155473754,22680358,Aythya ferina,1.1,Site/area protection,NA
155473754,22680358,Aythya ferina,3.1.1,Harvest management,NA
155475545,22735635,Stachyris nonggangensis,2.1,Site/area management,Ensure that existing protected areas within its range are effectively managed. 
155475545,22735635,Stachyris nonggangensis,1.1,Site/area protection,Increase the area of suitable habitat that is protected.  
155482913,22693359,Calidris tenuirostris,2.3,Habitat & natural process restoration,"<B>Restore reclaimed wetland sites.
</P>"
155482913,22693359,Calidris tenuirostris,5.4.1,International level,"<B>Legally protect it in all range states.
</P>"
155482913,22693359,Calidris tenuirostris,4.3,Awareness & communications,"<B>Campaign to stop shorebird hunting in Asian countries.
</P>"
155482913,22693359,Calidris tenuirostris,1.1,Site/area protection,"<B>Identify key stopover areas and prevent their reclamation.</B>
</P>"
155494803,22725519,Turnix hottentottus,1.1,Site/area protection,Lobby for urgent protection for unprotected sites with recent records.
155494803,22725519,Turnix hottentottus,3.2,Species recovery,"Produce a Population and Habitat Viability Assessment and a Biodiversity Management Plan, with a view to producing a National Species Recovery Plan (Peacock 2015)."
155502672,22689320,Xenoglaux loweryi,2.1,Site/area management,"*Effectively protect the Alto Mayo Protected Forest, and ensure that high elevation forest is included within its boundaries<B><SUP>3,6,7</SUP></B>.
</P>"
155502672,22689320,Xenoglaux loweryi,1.1,Site/area protection,"*Effectively protect the Alto Mayo Protected Forest, and ensure that high elevation forest is included within its boundaries<B><SUP>3,6,7</SUP></B>.
</P>"
155502672,22689320,Xenoglaux loweryi,1.1,Site/area protection," *Establish a protected area in the Cordillera de Col&aacute;n<B><SUP>2</SUP></B>.

</P>"
155504056,22708028,Xenopirostris damii,1.1,Site/area protection,"Put measures in place to ensure the long-term protection of Ankarafantsika National Park and Analamera Special Reserve.
</P>"
155504056,22708028,Xenopirostris damii,1.1,Site/area protection,"Grant protected status to other sites that are found to be occupied by the species.
</P>"
155525071,22696802,Phalacrocorax nigrogularis,2.3,Habitat & natural process restoration,Investigate restoration of certain former colonies (Aspinall 1996).
155525071,22696802,Phalacrocorax nigrogularis,5.3,Private sector standards & codes,"Adopt breeding islands as priority sites in existing oil-spill contingency plans (Symens <i>et al</i>. 1993, Aspinall 1996)."
155525071,22696802,Phalacrocorax nigrogularis,4.3,Awareness & communications,"Continue public awareness campaigns (Symens <i>et al</i>. 1993, Aspinall 1996)."
155525071,22696802,Phalacrocorax nigrogularis,1.1,Site/area protection,"Protect important breeding colonies (Symens <i>et al</i>. 1993, Aspinall 1996). "
155542069,22695238,Torgos tracheliotos,2.1,Site/area management,Encourage vulture feeding sites and the abandonment of livestock carcasses from death by natural causes. Protect and manage breeding sites. Ensure new energy infrastructure is 'vulture-friendly' and modify existing unsafe infrastructure.
155542069,22695238,Torgos tracheliotos,5.4.2,National level,"Enforce legislation concerned with incorrect use of poisons and pesticides<B><SUP>16</SUP></B>. 
</P>"
155542069,22695238,Torgos tracheliotos,5.4.2,National level,"Enact legislation against the persecution of the species<B><SUP>16</SUP></B>.
</P>"
155542069,22695238,Torgos tracheliotos,5.2,Policies and regulations,"Limit the hunting of game to improve the availability of carrion. Regulate import, manufacture and sale of poisons."
155542069,22695238,Torgos tracheliotos,5.1.2,National level,Lobby governments to outlaw the sale of Diclofenac for veterinary purposes. Establish legal protection for the species in range states. Legislate and enforce measures to prosecute those involved in illegal killing and trade in vulture species
155542069,22695238,Torgos tracheliotos,4.3,Awareness & communications,"Raise awareness amongst pastoralists of the dangers of using Diclofenac for livestock<B><SUP>27</SUP></B>.
</P>"
155542069,22695238,Torgos tracheliotos,4.3,Awareness & communications,"Initiate awareness campaigns aimed at farmers, local communities, developers and ecotourists to reduce mortality from persecution, accidental poisoning and disturbance<B><SUP>1,5,10,14,16</SUP></B>.

</P>"
155542069,22695238,Torgos tracheliotos,4.3,Awareness & communications,"Increase awareness amongst farmers of suitable reservoir and drinking trough modification methods<B><SUP>16</SUP></B>. 
</P>"
155542069,22695238,Torgos tracheliotos,4.3,Awareness & communications,"Discourage the use of Diclofenac for veterinary purposes in countries where this does not already take place<B><SUP>27</SUP></B>. 
</P>"
155542069,22695238,Torgos tracheliotos,4.2,Training,"Improve awareness amongst utilities and NGOs of hazardous pylon designs and suitable measures to prevent collisions through training courses and literature such as posters and best practice manuals<B><SUP>16</SUP></B>.
</P>"
